question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,final_calibrated_score,single_diff,avg_diff,selected_diff,final_diff,selected_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,final_gain_vs_avg,final_gain_vs_single,route,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.333333,0.0,0.333333,0.222222,0.777778,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,10.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_6,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.05,0.0,0.05,0.033333,0.966667,keep_minor_change
CO_6,ANS,5.0,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_6,ANS,10.0,5.5,6.8,6.8,6.8,-4.5,-3.2,-3.2,-3.2,3.2,3.2,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0274,0.22,0.2,0.625,0.2,0.341667,0.658333,reject_lower
CO_6,ANS,16.0,11.0,10.0,10.0,10.0,-5.0,-6.0,-6.0,-6.0,6.0,6.0,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.11,0.1,0.5,0.1,0.233333,0.766667,keep_minor_change
CO_6,ANS,10.0,8.0,8.7,8.7,8.7,-2.0,-1.3,-1.3,-1.3,1.3,1.3,0.7,0.0,0.0,0.0,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.11,0.1,0.5,0.1,0.233333,0.766667,reject_raise
CO_6,ANS,16.0,13.0,13.7,13.7,13.7,-3.0,-2.3,-2.3,-2.3,2.3,2.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.44,0.35,0.25,0.35,0.316667,0.683333,reject_raise
CO_6,ANS,10.0,8.5,5.8,5.8,5.8,-1.5,-4.2,-4.2,-4.2,4.2,4.2,-2.7,0.0,0.0,0.0,-2.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.8856,0.22,0.15,1.0,0.15,0.433333,0.566667,reject_lower
CO_6,ANS,16.0,9.5,9.5,9.5,9.5,-6.5,-6.5,-6.5,-6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_6,ANS,13.0,9.5,9.8,9.8,9.8,-3.5,-3.2,-3.2,-3.2,3.2,3.2,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.1,0.25,0.1,0.15,0.85,reject_raise
CO_6,ANS,4.0,6.5,5.3,5.3,5.3,2.5,1.3,1.3,1.3,1.3,1.3,1.2,0.0,0.0,0.0,1.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8498,0.22,0.2,0.5,0.2,0.3,0.7,reject_lower
CO_6,ANS,20.0,18.5,18.5,18.5,18.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.11,0.1,0.0,0.1,0.066667,0.933333,
CO_6,ANS,18.0,10.5,12.0,12.0,13.4,-7.5,-6.0,-6.0,-4.6,6.0,4.6,1.5,0.0,1.4,1.4,2.9,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2247,0.11,0.1,0.75,0.1,0.316667,0.683333,auto_small_raise
CO_6,ANS,14.0,6.5,7.2,7.2,7.2,-7.5,-6.8,-6.8,-6.8,6.8,6.8,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.33,0.25,0.5,0.25,0.333333,0.666667,reject_lower
CO_6,ANS,16.0,14.5,14.5,14.5,11.5,-1.5,-1.5,-1.5,-4.5,1.5,4.5,0.0,0.0,-3.0,-3.0,-3.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_6,ANS,15.0,11.0,11.0,11.0,11.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.22,0.1,0.0,0.1,0.066667,0.933333,keep_minor_change
CO_6,ANS,2.0,4.0,4.7,4.7,4.7,2.0,2.7,2.7,2.7,2.7,2.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.44,0.3,0.25,0.3,0.283333,0.716667,keep_minor_change
CO_6,ANS,10.0,7.0,5.5,5.5,5.5,-3.0,-4.5,-4.5,-4.5,4.5,4.5,-1.5,0.0,0.0,0.0,-1.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.472,0.33,0.25,0.875,0.25,0.458333,0.541667,reject_lower
CO_6,ANS,10.0,7.0,5.3,5.3,5.3,-3.0,-4.7,-4.7,-4.7,4.7,4.7,-1.7,0.0,0.0,0.0,-1.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.1785,0.11,0.1,0.625,0.1,0.275,0.725,reject_lower
CO_6,ANS,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.89,0.8,0.0,0.8,0.533333,0.466667,keep_minor_change
CO_6,ANS,4.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_6,ANS,17.0,13.5,13.7,13.7,15.1,-3.5,-3.3,-3.3,-1.9,3.3,1.9,0.2,0.0,1.4,1.4,1.6,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.11,0.05,0.125,0.05,0.075,0.925,auto_small_raise
CO_6,ANS,2.0,0.0,0.2,0.2,0.2,-2.0,-1.8,-1.8,-1.8,1.8,1.8,0.2,0.0,0.0,0.0,0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.22,0.15,0.125,0.15,0.141667,0.858333,keep_minor_change
CO_6,ANS,12.0,9.5,9.3,9.3,9.3,-2.5,-2.7,-2.7,-2.7,2.7,2.7,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4337,0.22,0.15,0.875,0.15,0.391667,0.608333,reject_raise
CO_6,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.05,0.0,0.05,0.033333,0.966667,keep_minor_change
CO_6,ANS,6.0,4.0,3.7,3.7,3.7,-2.0,-2.3,-2.3,-2.3,2.3,2.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.44,0.4,0.25,0.4,0.35,0.65,keep_minor_change
CO_6,ANS,4.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.6,0.0,0.6,0.4,0.6,keep_minor_change
CO_6,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.44,0.4,0.0,0.4,0.266667,0.733333,keep_minor_change
CO_6,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.05,0.0,0.05,0.033333,0.966667,keep_minor_change
CO_6,ANS,12.0,6.5,6.7,6.7,6.7,-5.5,-5.3,-5.3,-5.3,5.3,5.3,0.2,0.0,0.0,0.0,0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.22,0.15,0.125,0.15,0.141667,0.858333,keep_minor_change
CO_6,ANS,4.0,7.0,8.5,8.5,8.5,3.0,4.5,4.5,4.5,4.5,4.5,-1.5,0.0,0.0,0.0,-1.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0801,0.33,0.3,0.625,0.3,0.408333,0.591667,reject_raise
CO_6,ANS,14.0,9.0,9.3,9.3,9.3,-5.0,-4.7,-4.7,-4.7,4.7,4.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.1,0.25,0.1,0.15,0.85,keep_minor_change
CO_6,ANS,14.0,12.0,11.7,11.7,11.7,-2.0,-2.3,-2.3,-2.3,2.3,2.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.1,0.25,0.1,0.15,0.85,keep_minor_change
CO_6,ANS,14.0,11.5,11.0,11.0,11.0,-2.5,-3.0,-3.0,-3.0,3.0,3.0,-0.5,0.0,0.0,0.0,-0.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.11,0.05,0.375,0.05,0.158333,0.841667,keep_minor_change
CO_6,ANS,12.0,5.5,7.5,7.5,7.5,-6.5,-4.5,-4.5,-4.5,4.5,4.5,2.0,0.0,0.0,0.0,2.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.472,0.11,0.1,0.875,0.1,0.358333,0.641667,reject_lower
CO_6,ANS,14.0,9.0,11.7,11.7,11.7,-5.0,-2.3,-2.3,-2.3,2.3,2.3,2.7,0.0,0.0,0.0,2.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,2.0548,0.11,0.1,1.0,0.1,0.4,0.6,reject_raise
CO_6,ANS,16.0,12.5,11.2,11.2,12.6,-3.5,-4.8,-4.8,-3.4,4.8,3.4,-1.3,0.0,1.4,1.4,0.1,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0274,0.11,0.1,0.625,0.1,0.275,0.725,auto_small_raise
CO_6,ANS,12.0,7.0,9.0,9.0,9.0,-5.0,-3.0,-3.0,-3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.11,0.1,0.75,0.1,0.316667,0.683333,reject_lower
CO_6,ANS,2.0,2.0,2.3,2.3,2.3,0.0,0.3,0.3,0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.22,0.15,0.25,0.15,0.183333,0.816667,reject_raise
CO_6,ANS,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.44,0.4,0.0,0.4,0.266667,0.733333,keep_minor_change
CO_6,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_6,ANS,14.0,10.0,10.5,10.5,10.5,-4.0,-3.5,-3.5,-3.5,3.5,3.5,0.5,0.0,0.0,0.0,0.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.22,0.2,0.25,0.2,0.216667,0.783333,keep_minor_change
CO_6,ANS,6.0,4.0,4.2,4.2,4.2,-2.0,-1.8,-1.8,-1.8,1.8,1.8,0.2,0.0,0.0,0.0,0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.67,0.6,0.125,0.6,0.441667,0.558333,keep_minor_change
CO_6,ANS,6.0,4.0,6.0,6.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.633,0.67,0.65,1.0,0.65,0.766667,0.233333,reject_lower
CO_6,ANS,12.0,10.0,9.5,9.5,9.5,-2.0,-2.5,-2.5,-2.5,2.5,2.5,-0.5,0.0,0.0,0.0,-0.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.472,0.0,0.05,0.875,0.05,0.325,0.675,reject_raise
CO_6,ANS,8.0,4.0,4.0,4.0,4.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.6,0.0,0.6,0.4,0.6,keep_minor_change
CO_6,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.6,0.0,0.6,0.4,0.6,keep_minor_change
CO_6,ANS,5.0,4.0,4.3,4.3,4.3,-1.0,-0.7,-0.7,-0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.67,0.6,0.25,0.6,0.483333,0.516667,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,8.0,2.0,3.7,3.7,3.7,-6.0,-4.3,-4.3,-4.3,4.3,4.3,1.7,0.0,0.0,0.0,1.7,NEG,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.6997,0.0,0.0,1.0,0.0,0.333333,0.666667,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,6.0,5.0,4.2,5.0,5.0,-1.0,-1.8,-1.0,-1.0,1.0,1.0,-0.8,0.8,0.0,0.8,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.6236,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_7,ANS,10.0,8.0,9.0,9.0,9.0,-2.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_7,ANS,8.0,3.0,3.0,3.0,3.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,9.1,9.1,9.1,9.1,-0.9,-0.9,-0.9,-0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,9.0,8.0,8.0,8.0,-1.0,-2.0,-2.0,-2.0,2.0,2.0,-1.0,0.0,0.0,0.0,-1.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0656,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,8.0,8.8,8.8,8.8,8.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,8.0,3.0,3.3,3.3,3.3,-5.0,-4.7,-4.7,-4.7,4.7,4.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,8.0,3.0,3.3,3.3,3.3,-5.0,-4.7,-4.7,-4.7,4.7,4.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_7,ANS,8.0,4.0,4.7,4.7,4.7,-4.0,-3.3,-3.3,-3.3,3.3,3.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_7,ANS,8.0,4.0,4.3,4.3,4.3,-4.0,-3.7,-3.7,-3.7,3.7,3.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_7,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_7,ANS,5.0,5.5,5.2,5.5,5.5,0.5,0.2,0.5,0.5,0.5,0.5,0.3,-0.3,0.0,-0.3,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_7,ANS,8.0,6.0,7.3,7.3,7.3,-2.0,-0.7,-0.7,-0.7,0.7,0.7,1.3,0.0,0.0,0.0,1.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_7,ANS,8.0,2.0,1.3,1.3,1.3,-6.0,-6.7,-6.7,-6.7,6.7,6.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,8.0,5.0,4.0,4.0,4.0,-3.0,-4.0,-4.0,-4.0,4.0,4.0,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,8.0,4.0,3.7,3.7,3.7,-4.0,-4.3,-4.3,-4.3,4.3,4.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,8.5,0.0,0.0,0.0,-1.5,0.0,1.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_7,ANS,7.0,4.0,4.8,5.5,6.2,-3.0,-2.2,-1.5,-0.8,1.5,0.8,0.8,0.7,0.7,1.4,2.2,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.6236,0.0,0.0,0.75,0.0,0.25,0.75,auto_small_raise
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,9.0,9.3,9.3,9.3,-1.0,-0.7,-0.7,-0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_7,ANS,8.0,3.0,3.0,3.0,3.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_7,ANS,8.0,3.0,2.7,2.7,2.7,-5.0,-5.3,-5.3,-5.3,5.3,5.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_7,ANS,8.0,3.0,4.3,4.3,4.3,-5.0,-3.7,-3.7,-3.7,3.7,3.7,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_7,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
